trade_id,stock_symbol,quantity,purchase_price,sale_price,purchase_date,sale_date,profit,transaction_fee,net_profit
624,MTG,9091,126.99,407.75,2/27/2018,7/2/2018,280.76,75.17,205.59
625,NMIH,267,404.2,989.29,3/3/2012,3/10/2005,585.09,65.95,519.14
626,WAGE,452,883.76,503.75,5/26/2020,1/10/2022,-380.01,33.02,-413.03
627,ESCA,4427,951.43,882.84,1/15/2008,11/14/2017,-68.59,98.01,-166.6
628,CLSD,5030,239.29,593.11,12/6/2008,12/7/2004,353.82,79.69,274.13
629,EXEL,3460,843.04,797.36,10/15/2002,11/21/2002,-45.68,41.73,-87.41
630,REXR^A,7142,929.2,549.58,11/30/2019,4/28/2012,-379.62,92.04,-471.66
631,FOR,9667,702.52,557.73,10/22/2009,10/3/2008,-144.79,72.33,-217.12
632,MCHX,7217,809.46,214.71,2/13/2009,7/21/2011,-594.75,32.15,-626.9
633,GWRE,9904,551.74,846.91,3/27/2006,5/26/2007,295.17,5.02,290.15
634,KKR^B,3597,598.96,433.14,9/27/2003,12/20/2011,-165.82,65.22,-231.04
635,XTLB,5289,986.8,989.7,1/14/2018,12/27/2007,2.9,35.98,-33.08
636,SHIPW,3732,545.24,468.69,11/17/2003,7/19/2003,-76.55,94.84,-171.39
637,UEPS,818,894.15,819.0,2/28/2004,3/22/2003,-75.15,7.46,-82.61
638,TSLF,5288,403.61,10.95,5/3/2013,6/14/2014,-392.66,10.14,-402.8
639,DYSL,9166,158.04,21.14,8/1/2004,11/29/2014,-136.9,57.87,-194.77
640,SBPH,8312,254.86,517.61,5/23/2003,4/2/2014,262.75,52.94,209.81
641,ITI,9825,234.49,703.96,8/2/2006,2/25/2020,469.47,72.19,397.28
642,SWX,3801,848.32,29.85,11/25/2009,10/4/2022,-818.47,85.3,-903.77
643,FLXS,4141,677.11,826.56,4/28/2019,2/7/2018,149.45,27.12,122.33
644,D,7746,796.86,955.29,1/14/2007,10/6/2013,158.43,72.75,85.68
645,VTN,1721,11.61,231.26,8/27/2022,5/1/2012,219.65,92.91,126.74
646,FATE,5480,655.65,247.91,5/27/2008,1/3/2017,-407.74,63.87,-471.61
647,CNQ,2475,178.6,55.31,6/21/2002,11/17/2001,-123.29,50.21,-173.5
648,CADC,9226,771.79,763.63,4/2/2008,3/15/2003,-8.16,56.16,-64.32
649,WHLRW,4345,812.27,549.48,11/11/2005,3/21/2015,-262.79,72.12,-334.91
650,TDIV,6333,9.44,248.77,9/10/2009,11/7/2005,239.33,71.93,167.4
651,XOG,5607,915.75,197.37,1/30/2016,1/15/2006,-718.38,2.72,-721.1
652,QPACU,2604,336.2,779.21,1/15/2010,8/17/2011,443.01,39.87,403.14
653,STAG,1025,868.72,868.52,7/13/2001,3/1/2013,-0.2,11.08,-11.28
654,DTUL,821,869.13,55.46,2/9/2014,5/15/2008,-813.67,99.06,-912.73
655,ARCB,5967,928.2,879.41,3/17/2000,12/19/2005,-48.79,45.92,-94.71
656,FLR,7967,445.9,196.79,11/29/2016,7/24/2013,-249.11,0.37,-249.48
657,VRA,1541,355.72,643.29,3/31/2020,2/28/2003,287.57,29.11,258.46
658,TRHC,611,587.72,986.95,3/13/2005,10/19/2010,399.23,96.91,302.32
659,RY^T,4077,213.0,765.52,3/29/2011,3/20/2014,552.52,57.17,495.35
660,RPRX,9273,693.76,610.77,7/6/2002,8/16/2007,-82.99,21.8,-104.79
661,EGO,4516,128.68,31.64,8/28/2005,3/12/2009,-97.04,91.84,-188.88
662,PTH,5093,824.35,888.58,11/4/2004,2/3/2005,64.23,2.54,61.69
663,AI,9134,452.54,600.93,7/23/2019,10/1/2008,148.39,43.84,104.55
664,IGLD,8337,301.61,879.22,8/16/2011,12/12/2001,577.61,95.65,481.96
665,IGR,3500,622.93,506.07,4/20/2021,4/1/2000,-116.86,29.09,-145.95
666,BLVDW,8344,215.79,290.61,11/16/2017,2/14/2005,74.82,6.98,67.84
667,CPIX,4315,380.8,867.04,5/10/2014,2/19/2003,486.24,82.56,403.68
668,INTU,1265,708.54,130.79,12/18/2007,7/7/2005,-577.75,3.38,-581.13
669,SDT,1776,922.26,706.11,11/10/2007,2/14/2004,-216.15,67.13,-283.28
670,GOGO,837,543.07,788.24,1/20/2016,12/29/2009,245.17,25.64,219.53
671,ABIO,7078,154.03,327.45,8/30/2022,7/3/2013,173.42,22.3,151.12
672,DOX,5062,291.36,297.2,1/12/2016,8/1/2021,5.84,73.1,-67.26
673,UAL,5248,319.23,482.33,8/28/2015,1/26/2015,163.1,8.13,154.97
674,SRRA,5975,733.93,746.35,10/31/2009,8/7/2016,12.42,93.58,-81.16
675,CTL,7049,272.94,135.99,11/28/2003,11/18/2006,-136.95,92.1,-229.05
676,GBNK,5425,901.23,953.7,11/7/2003,1/26/2019,52.47,96.65,-44.18
677,IGI,1307,834.64,823.68,7/2/2011,7/14/2014,-10.96,71.33,-82.29
678,EME,6019,625.04,193.34,10/13/2021,9/19/2005,-431.7,37.2,-468.9
679,ADC,3363,166.77,572.38,9/24/2013,7/22/2012,405.61,33.63,371.98
680,IPAR,414,841.53,255.06,10/28/2009,3/3/2019,-586.47,72.82,-659.29
681,AFSD,1959,232.27,101.54,4/24/2012,4/27/2004,-130.73,59.11,-189.84
682,RSO^B,5564,203.27,19.87,3/8/2015,12/15/2012,-183.4,40.92,-224.32
683,SPOK,9816,334.64,331.49,5/24/2014,4/28/2009,-3.15,9.56,-12.71
684,WMS,4076,802.24,639.45,9/29/2017,7/22/2013,-162.79,9.22,-172.01
685,OAKS^A,4392,870.61,882.07,2/16/2005,1/28/2003,11.46,12.44,-0.98
686,CMU,9026,422.1,961.7,7/14/2005,7/20/2013,539.6,95.19,444.41
687,CUBI^D,4575,90.41,737.67,12/10/2022,12/8/2017,647.26,38.88,608.38
688,SSFN,8013,933.29,889.1,12/8/2007,2/21/2008,-44.19,90.41,-134.6
689,BFO,7530,750.02,221.16,4/13/2010,1/27/2008,-528.86,34.29,-563.15
690,MGA,2306,768.64,326.77,7/31/2017,1/24/2005,-441.87,52.77,-494.64
691,EXAC,3205,75.56,533.5,10/25/2005,6/23/2004,457.94,50.88,407.06
692,APTO,2207,946.7,27.56,11/18/2007,10/26/2020,-919.14,4.38,-923.52
693,PBFX,6535,802.19,126.94,6/17/2016,1/12/2002,-675.25,57.01,-732.26
694,ATNI,4251,304.5,599.79,2/11/2013,2/22/2003,295.29,87.33,207.96
695,CPSI,8080,651.58,47.42,9/10/2002,7/5/2015,-604.16,43.23,-647.39
696,UZC,859,354.27,726.06,12/22/2017,6/13/2017,371.79,28.98,342.81
697,PSA^Z,1935,774.88,150.51,10/30/2022,6/17/2008,-624.37,42.11,-666.48
698,CWAY,4595,448.46,740.48,12/5/2008,5/1/2015,292.02,13.5,278.52
699,KAACU,510,437.69,10.78,4/6/2009,8/29/2004,-426.91,37.7,-464.61
700,CLNS^A.CL,9551,66.5,304.1,3/15/2000,6/5/2003,237.6,25.36,212.24
701,KRO,1243,170.22,240.15,4/15/2008,6/11/2019,69.93,68.89,1.04
702,SNPS,2324,75.82,334.75,7/13/2014,11/5/2003,258.93,6.78,252.15
703,ABR^C,1327,886.75,300.6,4/10/2016,10/25/2012,-586.15,81.09,-667.24
704,WBT,6370,389.45,616.01,3/4/2007,3/2/2001,226.56,62.24,164.32
705,WTR,3211,918.54,768.66,2/3/2000,5/9/2011,-149.88,22.32,-172.2
706,COST,6379,122.57,618.48,7/2/2014,10/3/2006,495.91,36.05,459.86
707,BIT,3446,77.35,290.3,1/4/2018,4/29/2018,212.95,0.9,212.05
708,RLGY,2528,329.7,261.99,12/14/2015,2/23/2022,-67.71,17.16,-84.87
709,HSBC,2439,753.16,510.94,9/20/2016,4/18/2008,-242.22,74.34,-316.56
710,LUV,1049,841.05,754.34,9/6/2022,6/20/2020,-86.71,55.03,-141.74
711,TRMB,6077,173.86,593.38,9/24/2006,6/15/2014,419.52,93.77,325.75
712,GMS,5696,36.42,45.09,7/6/2010,1/30/2016,8.67,34.27,-25.6
713,AGIO,4598,441.91,113.34,10/8/2008,8/10/2019,-328.57,56.35,-384.92
714,AHT^F,4010,429.56,92.18,12/18/2004,7/21/2013,-337.38,57.47,-394.85
715,CBL^D,405,840.5,800.51,4/18/2020,1/26/2016,-39.99,94.12,-134.11
716,UNB,5578,960.03,63.96,2/15/2014,7/2/2018,-896.07,46.41,-942.48
717,KOOL,7327,4.26,548.1,11/15/2016,8/28/2020,543.84,0.06,543.78
718,PRA,7544,330.05,800.36,4/6/2003,7/5/2013,470.31,32.77,437.54
719,OPY,9945,381.27,353.33,8/21/2012,4/14/2003,-27.94,54.84,-82.78
720,REN           ,856,165.16,997.09,6/13/2010,10/8/2016,831.93,69.96,761.97
721,HIVE,6982,922.25,5.64,5/20/2019,3/18/2013,-916.61,22.49,-939.1
722,CRI,8825,480.52,313.53,11/17/2018,3/6/2014,-166.99,33.85,-200.84
723,TUES,7144,58.43,623.8,3/30/2002,12/31/2011,565.37,33.85,531.52
724,SIRI,258,630.07,298.2,5/2/2008,9/12/2008,-331.87,25.08,-356.95
725,AWI,5635,669.99,126.24,1/16/2019,6/5/2006,-543.75,82.36,-626.11
726,TDC,1736,815.7,271.41,8/15/2002,12/28/2012,-544.29,61.72,-606.01
727,EBAY,9852,673.41,371.96,12/9/2003,5/30/2013,-301.45,46.39,-347.84
728,STWD,3495,888.01,433.74,6/2/2009,5/16/2000,-454.27,6.36,-460.63
729,SYT,6009,395.88,545.21,6/29/2011,9/22/2011,149.33,38.44,110.89
730,MEN,6495,573.21,892.04,8/15/2014,5/31/2019,318.83,8.91,309.92
731,LALT,6405,780.11,59.37,5/23/2010,2/12/2021,-720.74,27.09,-747.83
732,GLA,4384,713.66,601.71,6/4/2012,4/26/2016,-111.95,71.95,-183.9
733,URRE,6982,884.26,898.74,3/17/2022,11/2/2006,14.48,9.48,5.0
734,CAVM,2507,232.66,700.45,4/25/2011,8/9/2005,467.79,68.58,399.21
735,UONE,5518,679.78,321.86,7/27/2008,11/7/2003,-357.92,32.57,-390.49
736,GGG,5003,478.38,703.42,9/4/2022,4/9/2013,225.04,32.01,193.03
737,WSFS,395,901.1,753.12,5/13/2018,5/24/2004,-147.98,77.2,-225.18
738,LH,2354,286.17,533.72,10/3/2013,1/20/2020,247.55,53.78,193.77
739,STAR^I,9457,126.52,888.29,7/7/2009,1/13/2021,761.77,98.86,662.91
740,COF^D,4243,768.28,826.74,11/22/2000,5/8/2020,58.46,12.24,46.22
741,CASM,7602,931.53,315.26,5/9/2011,12/26/2003,-616.27,33.2,-649.47
742,VNET,2104,665.09,243.11,5/20/2020,8/26/2004,-421.98,19.26,-441.24
743,INTX,1446,328.24,629.89,7/30/2022,10/24/2017,301.65,8.1,293.55
744,NEWT,8721,625.65,179.03,6/8/2010,2/3/2010,-446.62,10.39,-457.01
745,KTP,3080,705.26,389.88,1/25/2000,11/7/2001,-315.38,63.5,-378.88
746,ATHX,9508,632.98,653.95,9/13/2019,10/17/2019,20.97,6.48,14.49
747,BLCM,8299,84.02,582.34,12/10/2003,9/24/2014,498.32,31.05,467.27
748,VER,3893,58.85,244.91,1/31/2015,11/11/2009,186.06,19.23,166.83
749,WSFSL,3043,838.32,301.73,8/6/2006,5/7/2015,-536.59,57.77,-594.36
750,NVIV,6065,75.57,768.4,5/1/2006,1/17/2000,692.83,49.31,643.52
751,SNDE,3507,831.68,470.07,8/23/2008,4/23/2018,-361.61,49.92,-411.53
752,CHGG,8897,151.0,548.4,9/14/2001,9/18/2008,397.4,29.13,368.27
753,DIAX,3668,599.95,199.72,8/12/2002,1/14/2004,-400.23,46.99,-447.22
754,ENVA,6674,697.09,508.01,10/13/2007,1/21/2010,-189.08,81.15,-270.23
755,FTXO,2192,453.86,792.89,12/26/2007,4/2/2015,339.03,95.27,243.76
756,QSII,9280,536.47,220.78,9/4/2016,9/28/2010,-315.69,73.56,-389.25
757,KTCC,526,77.77,866.73,11/22/2021,12/5/2003,788.96,49.38,739.58
758,AA,6524,529.76,883.73,6/5/2000,1/2/2011,353.97,24.1,329.87
759,AFT,3649,131.07,258.8,6/23/2015,8/24/2009,127.73,24.94,102.79
760,GGM,4125,338.14,574.79,3/20/2006,3/30/2013,236.65,29.86,206.79
761,JW.B,8824,476.06,78.41,1/22/2013,3/2/2011,-397.65,83.21,-480.86
762,HPI,9008,847.66,472.48,1/15/2018,1/30/2015,-375.18,98.72,-473.9
763,UG,4724,663.82,51.91,12/7/2001,4/26/2020,-611.91,77.07,-688.98
764,HSBC,4241,629.8,794.13,1/2/2005,7/16/2015,164.33,24.28,140.05
765,LPCN,4888,589.09,532.38,3/25/2017,9/21/2010,-56.71,23.5,-80.21
766,VSEC,6514,894.13,36.5,5/21/2012,10/11/2020,-857.63,95.23,-952.86
767,MHN,603,277.63,401.38,1/8/2006,12/27/2010,123.75,77.09,46.66
768,MSG,535,351.45,548.04,1/28/2002,6/7/2021,196.59,24.82,171.77
769,AXON          ,7570,724.13,395.24,12/17/2006,6/14/2017,-328.89,69.98,-398.87
770,BOKF,9657,934.23,449.91,7/11/2008,7/4/2000,-484.32,87.91,-572.23
771,Q,3177,458.13,119.41,9/13/2014,10/29/2005,-338.72,44.57,-383.29
772,NEPT,4747,327.92,826.2,10/31/2009,5/17/2013,498.28,92.22,406.06
773,SAUC,6046,363.11,602.33,9/29/2017,3/9/2018,239.22,98.01,141.21
774,HFWA,8122,664.09,135.74,4/12/2010,9/24/2007,-528.35,40.32,-568.67
775,LFC,5678,398.47,194.43,7/9/2015,9/11/2016,-204.04,22.64,-226.68
776,BKS,8752,616.09,413.93,4/4/2018,4/14/2009,-202.16,43.5,-245.66
777,FNBG,4970,716.34,799.13,9/22/2005,7/17/2016,82.79,60.98,21.81
778,ARTW,1980,791.46,751.76,12/21/2000,8/28/2021,-39.7,60.84,-100.54
779,NTEST,5844,65.28,304.13,4/25/2003,10/29/2018,238.85,58.12,180.73
780,GJV,9519,442.67,255.38,10/8/2007,12/25/2016,-187.29,59.98,-247.27
781,RCM,2583,435.56,377.47,9/26/2010,12/18/2017,-58.09,48.39,-106.48
782,KMDA,364,971.34,666.63,9/15/2012,1/12/2010,-304.71,82.86,-387.57
783,WBC,4866,248.92,400.28,6/22/2003,7/24/2010,151.36,44.03,107.33
784,JMPB,3679,856.81,787.14,6/2/2003,5/19/2013,-69.67,49.51,-119.18
785,TBPH,4831,690.75,551.96,7/9/2010,3/28/2017,-138.79,86.25,-225.04
786,WBMD,8289,316.34,633.66,3/30/2004,2/23/2000,317.32,97.82,219.5
787,SNES,930,392.88,655.86,1/25/2015,7/6/2012,262.98,82.69,180.29
788,MXL,6129,783.3,213.35,2/13/2006,3/21/2003,-569.95,15.94,-585.89
789,VKQ,8653,414.4,518.49,4/23/2011,4/13/2007,104.09,80.77,23.32
790,FIG,3098,675.06,514.5,10/17/2014,12/3/2011,-160.56,46.13,-206.69
791,HUM,744,162.36,775.48,3/14/2000,8/16/2009,613.12,99.71,513.41
792,NZF,9366,476.71,102.04,12/23/2020,3/14/2005,-374.67,47.06,-421.73
793,MTGEP,965,249.17,265.53,7/4/2020,2/17/2010,16.36,83.92,-67.56
794,IAG,6981,209.37,942.92,6/9/2000,10/12/2006,733.55,20.46,713.09
795,SQBG,2147,18.78,620.19,8/27/2011,5/15/2019,601.41,53.23,548.18
796,QINC,3312,274.6,964.68,5/3/2005,10/19/2013,690.08,28.77,661.31
797,NSC,3778,659.04,82.16,3/11/2005,7/18/2005,-576.88,56.04,-632.92
798,TR,7382,539.45,156.03,2/10/2016,2/21/2009,-383.42,4.76,-388.18
799,RY^S,5643,371.51,986.35,2/18/2008,9/8/2006,614.84,23.34,591.5
800,SEMG,8635,474.33,998.23,1/16/2011,11/23/2020,523.9,27.91,495.99
801,LOGM,7154,853.83,221.11,2/15/2022,7/17/2009,-632.72,74.93,-707.65
802,IMMU,7478,358.63,194.85,1/27/2004,8/31/2007,-163.78,40.33,-204.11
803,NBRV,709,407.75,842.75,9/3/2008,3/7/2018,435.0,25.06,409.94
804,INSW,6170,998.49,883.85,3/2/2012,6/6/2008,-114.64,10.89,-125.53
805,WMGI,6163,322.19,371.58,10/7/2000,10/29/2000,49.39,42.87,6.52
806,RIBTW,5707,993.47,766.73,6/10/2009,1/26/2020,-226.74,11.33,-238.07
807,DCUC,9915,733.11,173.64,7/11/2011,7/11/2004,-559.47,68.32,-627.79
808,TRUE,1327,836.8,561.29,1/30/2004,1/18/2011,-275.51,41.46,-316.97
809,IPAR,4452,707.06,577.15,8/29/2006,12/24/2019,-129.91,33.63,-163.54
810,AXR,249,126.85,706.22,10/24/2004,5/10/2000,579.37,96.7,482.67
811,OXM,184,199.77,189.65,8/22/2000,12/30/2003,-10.12,82.2,-92.32
812,CSBR,7681,814.71,140.9,1/6/2011,9/27/2021,-673.81,40.42,-714.23
813,CMPR,5097,261.39,498.27,3/25/2020,12/18/2015,236.88,0.28,236.6
814,DCUD,275,104.33,79.04,4/26/2013,12/1/2020,-25.29,78.69,-103.98
815,WBAI,5642,752.92,406.4,5/14/2000,4/12/2010,-346.52,48.96,-395.48
816,PSCF,3518,288.26,11.9,8/27/2015,6/5/2001,-276.36,9.68,-286.04
817,XHR,1148,46.23,586.75,5/22/2003,8/14/2009,540.52,79.8,460.72
818,VCV,5379,730.52,752.49,2/17/2020,11/16/2019,21.97,77.02,-55.05
819,HBHCL,692,257.56,848.67,9/23/2016,7/1/2020,591.11,33.46,557.65
820,WRD,8537,51.51,613.02,3/3/2013,5/2/2016,561.51,91.22,470.29
821,AFGE,1552,969.77,74.85,4/19/2005,1/31/2021,-894.92,45.08,-940.0
822,FSCFL,4396,571.33,328.9,6/5/2015,8/16/2021,-242.43,80.1,-322.53
823,HK,4293,491.97,494.14,9/16/2003,9/14/2005,2.17,6.27,-4.1
824,FBIZ,6594,80.06,425.75,12/29/2022,12/17/2014,345.69,77.33,268.36
825,MYI,9425,181.61,399.96,3/26/2014,9/9/2022,218.35,53.22,165.13
826,LPT,5617,551.39,406.45,7/26/2016,6/6/2012,-144.94,36.25,-181.19
827,MPB,2388,566.78,463.38,5/16/2012,3/22/2003,-103.4,8.87,-112.27
828,EGP,9453,329.1,112.9,4/6/2011,12/12/2022,-216.2,72.1,-288.3
829,MSD,7851,959.33,582.55,10/12/2011,12/17/2009,-376.78,25.07,-401.85
830,PTX,3844,384.65,577.25,6/23/2017,9/9/2013,192.6,27.6,165.0
831,WPRT,774,911.94,366.87,4/10/2014,4/16/2011,-545.07,46.38,-591.45
832,TILE,7057,535.17,576.36,1/28/2011,4/10/2003,41.19,4.33,36.86
833,VICL,4487,597.23,558.14,4/27/2022,4/14/2003,-39.09,93.01,-132.1
834,JBSS,1161,304.6,56.15,5/16/2020,3/19/2001,-248.45,56.79,-305.24
835,FRBK,3580,881.94,565.53,2/15/2010,9/19/2021,-316.41,10.44,-326.85
836,SRE,9413,807.31,118.03,8/11/2013,11/15/2020,-689.28,35.03,-724.31
837,CYBR,2441,354.93,69.75,2/27/2002,1/17/2006,-285.18,62.54,-347.72
838,MRC,7302,815.09,680.32,8/25/2009,1/19/2004,-134.77,52.22,-186.99
839,CLDC,3958,486.56,506.61,9/25/2012,11/30/2014,20.05,57.33,-37.28
840,PXD,5101,908.88,517.09,12/3/2003,3/10/2020,-391.79,20.03,-411.82
841,RDIB,377,122.94,656.52,2/13/2008,6/25/2002,533.58,96.26,437.32
842,SCHL,2516,559.69,276.29,1/19/2007,1/9/2017,-283.4,21.97,-305.37
843,TCRZ,5221,959.57,297.67,5/31/2003,6/12/2016,-661.9,0.3,-662.2
844,MBTF,1510,219.73,525.14,6/12/2007,10/12/2014,305.41,42.41,263.0
845,BEP,8064,764.28,773.73,4/27/2016,3/10/2017,9.45,86.84,-77.39
846,HTH,7572,240.67,444.24,4/21/2004,3/7/2018,203.57,94.07,109.5
847,CTRP,8127,297.06,870.66,3/22/2010,5/13/2022,573.6,6.51,567.09
848,GTS,6972,994.91,878.54,12/25/2001,8/15/2022,-116.37,92.55,-208.92
849,RS,6993,575.42,399.61,8/23/2012,9/1/2001,-175.81,13.08,-188.89
850,VNO^K,2797,946.61,717.05,2/15/2005,12/12/2012,-229.56,41.06,-270.62
851,KMDA,2821,266.64,756.08,2/22/2009,11/20/2012,489.44,48.59,440.85
852,ITW,5589,170.03,191.11,8/15/2008,7/12/2013,21.08,91.0,-69.92
853,MMP,6201,879.25,862.47,12/17/2005,6/11/2010,-16.78,21.11,-37.89
854,TBI,8305,943.65,694.42,11/18/2017,1/28/2019,-249.23,47.19,-296.42
855,AZPN,8066,609.64,77.78,6/17/2008,5/2/2018,-531.86,96.11,-627.97
856,BXP,5463,146.25,929.08,5/20/2000,10/18/2018,782.83,7.44,775.39
857,BITA,1727,19.23,154.16,8/29/2008,7/29/2019,134.93,88.42,46.51
858,BSF,3447,952.38,632.47,3/29/2017,11/28/2021,-319.91,40.0,-359.91
859,RGT,9702,762.61,541.31,6/7/2020,10/26/2016,-221.3,94.92,-316.22
860,BHVN,1034,913.88,602.49,6/27/2016,8/24/2019,-311.39,96.16,-407.55
861,SQM,2454,574.88,555.02,10/28/2012,6/30/2001,-19.86,13.65,-33.51
862,MLAB,2168,553.36,212.13,2/15/2013,6/17/2001,-341.23,74.87,-416.1
863,ENO,7886,584.37,723.48,12/8/2002,3/18/2006,139.11,36.96,102.15
864,CNXN,3562,843.75,926.7,10/29/2013,12/8/2020,82.95,82.46,0.49
865,ADRU,6270,461.54,325.78,1/5/2021,7/8/2003,-135.76,8.04,-143.8
866,PKI,7835,135.95,202.89,5/13/2003,8/11/2022,66.94,29.05,37.89
867,ALK,95,664.65,290.96,6/28/2006,6/11/2017,-373.69,28.29,-401.98
868,KEQU,7801,441.29,828.62,7/15/2006,7/31/2000,387.33,12.64,374.69
869,VAR,9617,597.36,484.0,8/8/2006,3/4/2015,-113.36,31.96,-145.32
870,PPC,7040,859.95,991.3,6/26/2005,5/30/2011,131.35,67.96,63.39
871,RCL,702,374.25,174.78,1/11/2000,1/19/2008,-199.47,7.06,-206.53
872,CTRP,6347,361.08,788.5,4/11/2022,2/28/2022,427.42,66.35,361.07
873,CFBK,4915,122.84,402.56,11/26/2011,7/30/2007,279.72,87.35,192.37
874,SAL,6777,882.95,56.1,9/17/2004,8/15/2015,-826.85,16.96,-843.81
875,CRVS,125,6.02,163.36,1/28/2018,11/3/2022,157.34,11.11,146.23
876,EXFO,7468,21.49,368.51,3/1/2015,2/12/2006,347.02,64.93,282.09
877,KSU,3702,962.26,544.95,4/28/2022,9/30/2006,-417.31,35.64,-452.95
878,TECH,8202,915.73,272.99,3/24/2006,9/25/2014,-642.74,65.98,-708.72
879,NPO,6067,118.78,502.14,7/19/2021,7/13/2020,383.36,7.7,375.66
880,NWS,7009,379.22,163.11,8/27/2021,12/15/2022,-216.11,23.2,-239.31
881,NEE^K,6829,33.45,83.95,11/1/2000,2/26/2005,50.5,17.46,33.04
882,NBR,5194,139.62,375.09,10/24/2018,10/31/2017,235.47,30.45,205.02
883,MOD,4425,673.65,973.88,8/3/2016,10/17/2006,300.23,16.31,283.92
884,W,901,357.92,595.05,8/17/2010,1/25/2011,237.13,27.11,210.02
885,FMBH,8273,19.46,964.0,3/6/2001,5/18/2012,944.54,20.24,924.3
886,TAYD,5595,971.8,268.35,1/11/2006,12/25/2008,-703.45,95.52,-798.97
887,VIIX,9547,252.01,226.46,1/30/2000,5/31/2015,-25.55,74.37,-99.92
888,EDF,1326,949.07,139.79,12/6/2006,5/3/2001,-809.28,60.83,-870.11
889,HBIO,6276,371.2,678.35,12/5/2013,7/28/2006,307.15,15.67,291.48
890,BMTC,6748,1.82,270.36,4/3/2002,1/22/2003,268.54,9.74,258.8
891,UHT,3444,474.48,472.94,8/28/2002,2/18/2007,-1.54,25.28,-26.82
892,DM,5799,406.78,132.91,11/5/2016,12/7/2004,-273.87,10.12,-283.99
893,GAINN,4556,939.69,22.97,12/9/2000,8/8/2020,-916.72,18.2,-934.92
894,ZF,7864,253.13,608.18,4/11/2019,5/11/2010,355.05,70.79,284.26
895,CHUBA,2415,402.94,221.95,4/28/2004,9/6/2002,-180.99,58.4,-239.39
896,FI,769,97.36,830.17,11/2/2000,11/12/2016,732.81,98.59,634.22
897,TPVZ,2216,709.32,128.08,6/27/2017,6/20/2006,-581.24,88.25,-669.49
898,OFG^D,8106,894.17,250.97,12/30/2001,4/7/2006,-643.2,65.2,-708.4
899,MYOV,8058,561.13,330.57,9/17/2019,5/3/2006,-230.56,16.95,-247.51
900,BML^H,6483,435.14,937.16,1/24/2003,3/15/2010,502.02,20.4,481.62
901,SBFG,7697,316.37,515.45,1/4/2016,5/19/2018,199.08,0.12,198.96
902,HQY,82,497.56,201.31,3/15/2011,9/19/2004,-296.25,88.71,-384.96
903,UMH^B,5391,782.18,753.59,2/22/2015,9/4/2010,-28.59,6.8,-35.39
904,ACC,8172,607.54,289.93,10/3/2016,7/8/2012,-317.61,47.66,-365.27
905,DCT,9753,614.5,264.1,10/22/2010,12/30/2021,-350.4,1.03,-351.43
906,NVTR,4079,60.09,4.69,6/5/2021,6/12/2005,-55.4,33.82,-89.22
907,TRV,6819,225.27,174.39,10/20/2007,4/21/2009,-50.88,27.62,-78.5
908,PAVM,9805,237.76,422.14,12/23/2020,6/26/2018,184.38,76.18,108.2
909,AFAM,7983,546.64,866.59,12/14/2001,7/4/2007,319.95,35.43,284.52
910,UNP,9185,51.95,888.31,6/10/2022,1/20/2010,836.36,98.01,738.35
911,VIGI,8162,949.52,462.71,1/8/2006,4/7/2001,-486.81,37.18,-523.99
912,FV,638,96.04,927.32,10/12/2015,5/26/2009,831.28,86.8,744.48
913,RAD,7477,313.86,317.18,3/7/2013,10/25/2020,3.32,96.59,-93.27
914,OME,8158,326.57,21.73,12/8/2005,11/10/2002,-304.84,76.18,-381.02
915,CBFV,8516,779.29,65.56,1/29/2017,6/1/2012,-713.73,21.88,-735.61
916,SUI^A,103,520.0,955.52,10/3/2019,2/8/2016,435.52,37.93,397.59
917,FMI,634,366.6,62.45,9/16/2006,2/29/2020,-304.15,93.26,-397.41
918,PACD,1307,809.14,595.86,5/27/2003,5/17/2006,-213.28,80.35,-293.63
919,PFPT,7319,747.09,710.3,7/18/2001,3/30/2018,-36.79,75.98,-112.77
920,GTYH,7991,715.56,702.0,7/24/2010,8/8/2001,-13.56,42.41,-55.97
921,FMK,9431,987.88,800.35,9/15/2015,2/11/2022,-187.53,58.86,-246.39
922,PBA,1537,360.57,280.52,6/10/2020,2/25/2004,-80.05,79.41,-159.46
923,TWNK,1090,399.95,504.07,3/22/2013,4/17/2007,104.12,87.46,16.66
924,FSV,2700,938.16,97.56,9/18/2014,12/31/2009,-840.6,42.68,-883.28
925,CART,987,544.39,737.4,5/28/2003,2/27/2019,193.01,31.24,161.77
926,IHG,1597,26.29,213.56,1/10/2008,5/28/2015,187.27,21.69,165.58
927,BJZ,967,142.23,881.83,12/26/2021,1/20/2021,739.6,10.18,729.42
928,MSBF,7666,848.63,946.0,12/15/2009,4/11/2013,97.37,90.54,6.83
929,BBH,2960,248.92,681.41,7/3/2015,2/14/2019,432.49,96.04,336.45
930,LILA,8966,213.95,66.78,1/6/2018,2/27/2018,-147.17,58.5,-205.67
931,BETR,1406,385.92,952.14,2/5/2014,12/28/2001,566.22,94.85,471.37
932,REPH,6431,127.4,1.39,10/29/2018,1/17/2006,-126.01,45.16,-171.17
933,OSG,3295,913.62,873.18,10/6/2013,12/8/2008,-40.44,86.74,-127.18
934,ABX,6167,761.12,14.61,5/26/2010,5/5/2013,-746.51,81.17,-827.68
935,GPT^A,794,161.65,776.51,6/6/2013,9/18/2002,614.86,79.11,535.75
